"parent_audit_id","child_audit_id","old_context","verified_context","claim","impact_class","classification_reason","complete_unit","content_id","question_or_title","all_choices","correct_answer_number","explanation_or_body","recorded_source","recorded_url","audit_result","revision","audit_reason","missing_material","restart_condition","unit_note"
"A-OTHER-4225B3818E","A-OTHER-4225B3818E-01","correct_explanation","correct_explanation","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","419","シェービング後の皮膚処置として、最も適切なものはどれか。","1.発赤の有無にかかわらず、収れん作用の強い薬剤を同じ量だけ塗布する | 2.施術前に異常がなければ、施術後の発赤は一時的なものとして観察を省略する | 3.皮膚状態に応じて、鎮静・保湿などの処置を行う | 4.施術後に皮膚を消毒すれば、血液に触れていない器具の消毒は省略できる","3","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-F37433A405","A-OTHER-F37433A405-01","correct_explanation","correct_explanation","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","419","シェービング後の皮膚処置として、最も適切なものはどれか。","1.発赤の有無にかかわらず、収れん作用の強い薬剤を同じ量だけ塗布する | 2.施術前に異常がなければ、施術後の発赤は一時的なものとして観察を省略する | 3.皮膚状態に応じて、鎮静・保湿などの処置を行う | 4.施術後に皮膚を消毒すれば、血液に触れていない器具の消毒は省略できる","3","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-8092EA82FB","A-OTHER-8092EA82FB-01","correct_explanation","correct_explanation","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","419","シェービング後の皮膚処置として、最も適切なものはどれか。","1.発赤の有無にかかわらず、収れん作用の強い薬剤を同じ量だけ塗布する | 2.施術前に異常がなければ、施術後の発赤は一時的なものとして観察を省略する | 3.皮膚状態に応じて、鎮静・保湿などの処置を行う | 4.施術後に皮膚を消毒すれば、血液に触れていない器具の消毒は省略できる","3","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-F7B2D9FCBD","A-OTHER-F7B2D9FCBD-01","wrong_choice","wrong_choice","器具は消毒前に十分洗浄し、付着物を除いてから消毒する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-B1D457186E","A-OTHER-B1D457186E-01","correct_explanation","correct_explanation","「器具は消毒前に十分洗浄し、付着物を除いてから消毒する」は、消毒法の判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-CAFB16947D","A-OTHER-CAFB16947D-01","wrong_choice","wrong_choice","希釈した消毒液は、外観が透明なら交換せず継続して使用できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-59056EE111","A-OTHER-59056EE111-01","correct_explanation","correct_choice","「汚れや濃度低下に注意し、原則として毎日取り替える」は、消毒法の判断基準に合う。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","198","希釈して用いる消毒液の管理として、適切なものはどれか。","1.見た目が透明なら何週間も使い続けてよい | 2.汚れや濃度低下に注意し、原則として毎日取り替える | 3.濃度が分からないまま水で薄めて使用する | 4.複数の消毒薬を混ぜれば効果が必ず高まる","2","希釈して用いる消毒液は、汚れや濃度低下に注意し、原則として毎日取り替える。外観だけで継続使用を判断したり、濃度不明のまま希釈したり、薬剤を混合したりしてはならないため、②が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-AC23D70EA6","A-OTHER-AC23D70EA6-01","correct_explanation","correct_choice","「蒸発や汚れに注意し、濃度が保たれるよう管理する」は、消毒法の判断基準に合う。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","199","エタノール消毒液の管理として、適切なものはどれか。","1.容器を開けたままにして蒸発させるほど効果が高まる | 2.水を多く加えても消毒用エタノールと同じ効果がある | 3.蒸発や汚れに注意し、濃度が保たれるよう管理する | 4.汚れた綿を何度も戻して使用する","3","エタノール消毒液は、蒸発や汚れによって濃度や消毒効果が変化するため、適正な濃度が保たれるよう管理する。したがって③が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-EF053A2847","A-OTHER-EF053A2847-01","wrong_choice","wrong_choice","使用済み器具を密封袋に入れれば、消毒済み器具と同じ収納部に保管できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-4F4A2C1C9E","A-OTHER-4F4A2C1C9E-01","wrong_choice","wrong_choice","頭髪の切断だけに用いるものを除くかみそりは、血液付着の有無にかかわらず、血液付着器具と同じ区分の方法で消毒する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-C70B4ADFC8","A-OTHER-C70B4ADFC8-01","correct_explanation","correct_explanation","「頭髪の切断だけに用いるものを除くかみそりは、血液付着の有無にかかわらず、血液付着器具と同じ区分の方法で消毒する」は、消毒法の判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-03421A13DA","A-OTHER-03421A13DA-01","wrong_choice","wrong_choice","同じ客に続けて使用する場合は、作業の途中で刃が皮膚に触れても消毒を要しない。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-DADB481EDA","A-OTHER-DADB481EDA-01","wrong_choice","wrong_choice","頭髪の切断だけに用いるものを除き、血液付着器具と同じ区分の方法で消毒する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-8CD248010A","A-OTHER-8CD248010A-01","correct_explanation","correct_choice","「頭髪の切断だけに用いるものを除き、血液付着器具と同じ区分の方法で消毒する」は、消毒法の判断基準に合う。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","201","かみそりの消毒について、正しいものはどれか。","1.頭髪の切断だけに用いるものを除き、血液付着器具と同じ区分の方法で消毒する | 2.血液の付着が目視できない場合は、紫外線照射だけで消毒できる | 3.替刃式では、使用後に刃を交換すればホルダーは水洗いだけでよい | 4.同じ客に続けて使用する場合は、作業の途中で刃が皮膚に触れても消毒を要しない","1","頭髪の切断だけに用いるものを除くかみそりは、血液付着の有無にかかわらず、煮沸、規定濃度のエタノール又は次亜塩素酸ナトリウムによる区分で消毒する。替刃式でもホルダーの洗浄及び消毒は必要であるため、①が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-573FE26FDC","A-OTHER-573FE26FDC-01","correct_explanation","correct_explanation","「20mL」は、消毒法の判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-41207CD4B3","A-OTHER-41207CD4B3-01","correct_explanation","correct_explanation","aとbは、いずれも消毒法の基準に合致する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-01","correct_explanation","correct_explanation","次の記述のうち、消毒法の「衛生管理要領」及び「衛生管理要領」について正しいものの組合せはどれか。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-02","correct_explanation","correct_explanation","a. 汚れや濃度低下に注意し、原則として毎日取り替える。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-03","correct_explanation","correct_explanation","b. 原液濃度と目的濃度を確認し、必要な原液量を計算して水で希釈する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-04","correct_explanation","correct_explanation","c. 見た目が透明なら何週間も使い続けてよい。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-05","correct_explanation","correct_explanation","d. 10％の原液から0.1％液を1,000mL作る場合は、原液100mLに水900mLを加える。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集5問で再利用"
"A-OTHER-FD0C3008F9","A-OTHER-FD0C3008F9-01","correct_explanation","correct_explanation","aとbは、いずれも消毒法の基準に合致する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-ADDAD39350","A-OTHER-ADDAD39350-01","wrong_choice","correct_choice","【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","443","消毒法に関する次の文の空欄A及びBに入る記述の組合せとして、正しいものはどれか。

A：衛生管理要領
B：理容師法施行規則第25条、衛生管理要領","1.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。 | 2.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 3.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 4.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。","3","【衛生管理要領】
・薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。 【理容師法施行規則第25条、衛生管理要領】
・器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 対象、条件、作用又は手順を取り違えないように整理する。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-ADDAD39350","A-OTHER-ADDAD39350-02","wrong_choice","wrong_choice","【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-23B8F83C3D","A-OTHER-23B8F83C3D-01","wrong_choice","correct_choice","【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","443","消毒法に関する次の文の空欄A及びBに入る記述の組合せとして、正しいものはどれか。

A：衛生管理要領
B：理容師法施行規則第25条、衛生管理要領","1.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。 | 2.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 3.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 4.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。","3","【衛生管理要領】
・薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。 【理容師法施行規則第25条、衛生管理要領】
・器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 対象、条件、作用又は手順を取り違えないように整理する。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-23B8F83C3D","A-OTHER-23B8F83C3D-02","wrong_choice","wrong_choice","【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-E68D79862E","A-OTHER-E68D79862E-01","correct_explanation","correct_choice","観点1は「薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する」、観点2は「器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する」と整理する。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","214","理容師国家試験で消毒法を判断する際、最も適切な考え方はどれか。","1.消毒薬の名称と濃度が合っていれば、対象器具や作用時間は問わない | 2.器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する | 3.対象器具と作用時間が合っていれば、消毒薬の濃度は製品ごとの目安でよい | 4.消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる","2","消毒法は、器具の種類、血液付着の有無、消毒薬の濃度及び作用時間を組み合わせて判断し、消毒前の洗浄や消毒後の保管も含めて管理する。薬品名、濃度又は時間の一つだけでは判断できないため、②が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-79701220D8","A-OTHER-79701220D8-01","correct_explanation","correct_explanation","次の記述のうち、公衆衛生の「感染症予防の基本」及び「母子保健の基本」について正しいものの組合せはどれか。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-79701220D8","A-OTHER-79701220D8-02","correct_explanation","correct_explanation","a. 感染源、感染経路、感受性宿主の三要因を踏まえて対策する。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-79701220D8","A-OTHER-79701220D8-03","correct_explanation","correct_explanation","b. 母性並びに乳児及び幼児の健康の保持増進を図る。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-79701220D8","A-OTHER-79701220D8-04","correct_explanation","correct_explanation","c. 環境消毒を行えば、換気や手指衛生などの感染経路対策は省略できる。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-79701220D8","A-OTHER-79701220D8-05","correct_explanation","question","d. 食品添加物の指定を主な対象とする。","A3","正答・安全性に直接影響しない表示又は条件不足の断片","yes","457","次の記述のうち、公衆衛生の「感染症予防の基本」及び「母子保健の基本」について正しいものの組合せはどれか。



a. 感染源、感染経路、感受性宿主の三要因を踏まえて対策する。

b. 母性並びに乳児及び幼児の健康の保持増進を図る。

c. 環境消毒を行えば、換気や手指衛生などの感染経路対策は省略できる。

d. 食品添加物の指定を主な対象とする。","1.a・b | 2.a・c | 3.a・d | 4.b・c","1","【感染症予防の基本】
・感染源、感染経路、感受性宿主の三要因を踏まえて対策する。 【母子保健の基本】
・母性並びに乳児及び幼児の健康の保持増進を図る。 対象、条件、作用又は手順を取り違えないように整理する。","","","誤検出","修正不要","完全単位を確認した結果、独立して真偽を判定する法令・数値主張ではない","","","問題集の完全問題単位を取得"
"A-OTHER-5FA67288CF","A-OTHER-5FA67288CF-01","wrong_choice","wrong_choice","【観点1】消毒薬の有効成分を室内に保つため、臭気が残る範囲で空気を入れ替える。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-5FA67288CF","A-OTHER-5FA67288CF-02","wrong_choice","wrong_choice","【観点2】住民に身近な保健サービスや健康相談を行う拠点である。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-0CB05EF95F","A-OTHER-0CB05EF95F-01","wrong_choice","wrong_choice","【観点1】消毒薬の有効成分を室内に保つため、臭気が残る範囲で空気を入れ替える。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-0CB05EF95F","A-OTHER-0CB05EF95F-02","wrong_choice","wrong_choice","【観点2】理容師試験の合否を決定する機関である。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-7ACACB892F","A-OTHER-7ACACB892F-01","correct_explanation","question","次の記述のうち、皮膚と毛髪の「毛髪科学：毛根・毛幹」及び「理容衛生：皮膚の清潔」について正しいものの組合せはどれか。","A3","正答・安全性に直接影響しない表示又は条件不足の断片","yes","478","次の記述のうち、皮膚と毛髪の「毛髪科学：毛根・毛幹」及び「理容衛生：皮膚の清潔」について正しいものの組合せはどれか。



a. 毛母細胞は、分裂・増殖して毛髪をつくる細胞である。

b. 汚れや余分な皮脂を除き、皮膚を清潔に保つことは感染予防にも関係する。

c. 皮膚表面に出ている部分を毛根、皮膚の中にある部分を毛幹という。

d. 皮脂汚れがある場合は消毒液を直接作用させれば、事前の洗浄を省略できる。","1.a・c | 2.a・b | 3.b・d | 4.c・d","2","【毛髪科学：毛根・毛幹】
・毛母細胞は、分裂・増殖して毛髪をつくる細胞である。 【理容衛生：皮膚の清潔】
・汚れや余分な皮脂を除き、皮膚を清潔に保つことは感染予防にも関係する。 対象、条件、作用又は手順を取り違えないように整理する。","","","誤検出","修正不要","完全単位を確認した結果、独立して真偽を判定する法令・数値主張ではない","","","問題集の完全問題単位を取得"
"A-OTHER-7ACACB892F","A-OTHER-7ACACB892F-02","correct_explanation","correct_explanation","a. 毛母細胞は、分裂・増殖して毛髪をつくる細胞である。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-7ACACB892F","A-OTHER-7ACACB892F-03","correct_explanation","correct_explanation","b. 汚れや余分な皮脂を除き、皮膚を清潔に保つことは感染予防にも関係する。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-7ACACB892F","A-OTHER-7ACACB892F-04","correct_explanation","correct_explanation","c. 皮膚表面に出ている部分を毛根、皮膚の中にある部分を毛幹という。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-7ACACB892F","A-OTHER-7ACACB892F-05","correct_explanation","correct_explanation","d. 皮脂汚れがある場合は消毒液を直接作用させれば、事前の洗浄を省略できる。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-2618521420","A-OTHER-2618521420-01","correct_explanation","correct_explanation","香粧品化学：基剤／香粧品化学：非イオン界面活性剤／分野横断判断","A2","解説品質・理解には影響するが正答番号を直接変更しない","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
