"parent_audit_id","child_audit_id","old_context","verified_context","claim","impact_class","classification_reason","complete_unit","content_id","question_or_title","all_choices","correct_answer_number","explanation_or_body","recorded_source","recorded_url","audit_result","revision","audit_reason","missing_material","restart_condition","unit_note"
"A-OTHER-8092EA82FB","A-OTHER-8092EA82FB-01","correct_explanation","correct_explanation","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","419","シェービング後の皮膚処置として、最も適切なものはどれか。","1.発赤の有無にかかわらず、収れん作用の強い薬剤を同じ量だけ塗布する | 2.施術前に異常がなければ、施術後の発赤は一時的なものとして観察を省略する | 3.皮膚状態に応じて、鎮静・保湿などの処置を行う | 4.施術後に皮膚を消毒すれば、血液に触れていない器具の消毒は省略できる","3","シェービング後の皮膚は刺激を受けやすいため、発赤、傷、乾燥等を確認し、状態に応じて鎮静や保湿等の処置を行う。器具消毒の代わりにはならないため、③が正しい。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-F7B2D9FCBD","A-OTHER-F7B2D9FCBD-01","wrong_choice","wrong_choice","器具は消毒前に十分洗浄し、付着物を除いてから消毒する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-B1D457186E","A-OTHER-B1D457186E-01","correct_explanation","correct_explanation","「器具は消毒前に十分洗浄し、付着物を除いてから消毒する」は、消毒法の判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-CAFB16947D","A-OTHER-CAFB16947D-01","wrong_choice","wrong_choice","希釈した消毒液は、外観が透明なら交換せず継続して使用できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-59056EE111","A-OTHER-59056EE111-01","correct_explanation","correct_choice","「汚れや濃度低下に注意し、原則として毎日取り替える」は、消毒法の判断基準に合う。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","198","希釈して用いる消毒液の管理として、適切なものはどれか。","1.見た目が透明なら何週間も使い続けてよい | 2.汚れや濃度低下に注意し、原則として毎日取り替える | 3.濃度が分からないまま水で薄めて使用する | 4.複数の消毒薬を混ぜれば効果が必ず高まる","2","希釈して用いる消毒液は、汚れや濃度低下に注意し、原則として毎日取り替える。外観だけで継続使用を判断したり、濃度不明のまま希釈したり、薬剤を混合したりしてはならないため、②が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-AC23D70EA6","A-OTHER-AC23D70EA6-01","correct_explanation","correct_choice","「蒸発や汚れに注意し、濃度が保たれるよう管理する」は、消毒法の判断基準に合う。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","199","エタノール消毒液の管理として、適切なものはどれか。","1.容器を開けたままにして蒸発させるほど効果が高まる | 2.水を多く加えても消毒用エタノールと同じ効果がある | 3.蒸発や汚れに注意し、濃度が保たれるよう管理する | 4.汚れた綿を何度も戻して使用する","3","エタノール消毒液は、蒸発や汚れによって濃度や消毒効果が変化するため、適正な濃度が保たれるよう管理する。したがって③が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-EF053A2847","A-OTHER-EF053A2847-01","wrong_choice","wrong_choice","使用済み器具を密封袋に入れれば、消毒済み器具と同じ収納部に保管できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-4F4A2C1C9E","A-OTHER-4F4A2C1C9E-01","wrong_choice","wrong_choice","頭髪の切断だけに用いるものを除くかみそりは、血液付着の有無にかかわらず、血液付着器具と同じ区分の方法で消毒する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-C70B4ADFC8","A-OTHER-C70B4ADFC8-01","correct_explanation","correct_explanation","「頭髪の切断だけに用いるものを除くかみそりは、血液付着の有無にかかわらず、血液付着器具と同じ区分の方法で消毒する」は、消毒法の判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-03421A13DA","A-OTHER-03421A13DA-01","wrong_choice","wrong_choice","同じ客に続けて使用する場合は、作業の途中で刃が皮膚に触れても消毒を要しない。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-DADB481EDA","A-OTHER-DADB481EDA-01","wrong_choice","wrong_choice","頭髪の切断だけに用いるものを除き、血液付着器具と同じ区分の方法で消毒する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-8CD248010A","A-OTHER-8CD248010A-01","correct_explanation","correct_choice","「頭髪の切断だけに用いるものを除き、血液付着器具と同じ区分の方法で消毒する」は、消毒法の判断基準に合う。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","201","かみそりの消毒について、正しいものはどれか。","1.頭髪の切断だけに用いるものを除き、血液付着器具と同じ区分の方法で消毒する | 2.血液の付着が目視できない場合は、紫外線照射だけで消毒できる | 3.替刃式では、使用後に刃を交換すればホルダーは水洗いだけでよい | 4.同じ客に続けて使用する場合は、作業の途中で刃が皮膚に触れても消毒を要しない","1","頭髪の切断だけに用いるものを除くかみそりは、血液付着の有無にかかわらず、煮沸、規定濃度のエタノール又は次亜塩素酸ナトリウムによる区分で消毒する。替刃式でもホルダーの洗浄及び消毒は必要であるため、①が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-573FE26FDC","A-OTHER-573FE26FDC-01","correct_explanation","correct_explanation","「20mL」は、消毒法の判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-41207CD4B3","A-OTHER-41207CD4B3-01","correct_explanation","correct_explanation","aとbは、いずれも消毒法の基準に合致する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-01","correct_explanation","correct_explanation","次の記述のうち、消毒法の「衛生管理要領」及び「衛生管理要領」について正しいものの組合せはどれか。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-02","correct_explanation","correct_explanation","a. 汚れや濃度低下に注意し、原則として毎日取り替える。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-03","correct_explanation","correct_explanation","b. 原液濃度と目的濃度を確認し、必要な原液量を計算して水で希釈する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-890EE7A6D6","A-OTHER-890EE7A6D6-05","correct_explanation","correct_explanation","d. 10％の原液から0.1％液を1,000mL作る場合は、原液100mLに水900mLを加える。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集5問で再利用"
"A-OTHER-FD0C3008F9","A-OTHER-FD0C3008F9-01","correct_explanation","correct_explanation","aとbは、いずれも消毒法の基準に合致する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-ADDAD39350","A-OTHER-ADDAD39350-01","wrong_choice","correct_choice","【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","443","消毒法に関する次の文の空欄A及びBに入る記述の組合せとして、正しいものはどれか。

A：衛生管理要領
B：理容師法施行規則第25条、衛生管理要領","1.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。 | 2.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 3.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 4.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。","3","【衛生管理要領】
・薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。 【理容師法施行規則第25条、衛生管理要領】
・器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 対象、条件、作用又は手順を取り違えないように整理する。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-ADDAD39350","A-OTHER-ADDAD39350-02","wrong_choice","wrong_choice","【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-23B8F83C3D","A-OTHER-23B8F83C3D-01","wrong_choice","correct_choice","【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","443","消毒法に関する次の文の空欄A及びBに入る記述の組合せとして、正しいものはどれか。

A：衛生管理要領
B：理容師法施行規則第25条、衛生管理要領","1.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。 | 2.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 3.【観点1】薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。
【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 | 4.【観点1】使用済みのタオル等は、完全に乾燥させれば消毒せず再使用できる。
【観点2】消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる。","3","【衛生管理要領】
・薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する。 【理容師法施行規則第25条、衛生管理要領】
・器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。 対象、条件、作用又は手順を取り違えないように整理する。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-23B8F83C3D","A-OTHER-23B8F83C3D-02","wrong_choice","wrong_choice","【観点2】器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-E68D79862E","A-OTHER-E68D79862E-01","correct_explanation","correct_choice","観点1は「薬液消毒後の器具は必要に応じて流水で洗い、乾燥させ、再汚染しないよう保管する」、観点2は「器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する」と整理する。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","214","理容師国家試験で消毒法を判断する際、最も適切な考え方はどれか。","1.消毒薬の名称と濃度が合っていれば、対象器具や作用時間は問わない | 2.器具の種類、血液付着の有無、消毒薬の濃度、作用時間を組み合わせて判断する | 3.対象器具と作用時間が合っていれば、消毒薬の濃度は製品ごとの目安でよい | 4.消毒薬の濃度と作用時間が合っていれば、消毒前の十分な洗浄は省略できる","2","消毒法は、器具の種類、血液付着の有無、消毒薬の濃度及び作用時間を組み合わせて判断し、消毒前の洗浄や消毒後の保管も含めて管理する。薬品名、濃度又は時間の一つだけでは判断できないため、②が正しい。","厚生労働省「理容所及び美容所における衛生管理要領」","https://www.mhlw.go.jp/web/t_doc?dataId=00ta5155&dataType=1&pageNo=1","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-79701220D8","A-OTHER-79701220D8-01","correct_explanation","correct_explanation","次の記述のうち、公衆衛生の「感染症予防の基本」及び「母子保健の基本」について正しいものの組合せはどれか。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-79701220D8","A-OTHER-79701220D8-04","correct_explanation","correct_explanation","c. 環境消毒を行えば、換気や手指衛生などの感染経路対策は省略できる。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-5FA67288CF","A-OTHER-5FA67288CF-01","wrong_choice","wrong_choice","【観点1】消毒薬の有効成分を室内に保つため、臭気が残る範囲で空気を入れ替える。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-5FA67288CF","A-OTHER-5FA67288CF-02","wrong_choice","wrong_choice","【観点2】住民に身近な保健サービスや健康相談を行う拠点である。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-0CB05EF95F","A-OTHER-0CB05EF95F-01","wrong_choice","wrong_choice","【観点1】消毒薬の有効成分を室内に保つため、臭気が残る範囲で空気を入れ替える。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-0CB05EF95F","A-OTHER-0CB05EF95F-02","wrong_choice","wrong_choice","【観点2】理容師試験の合否を決定する機関である。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-7ACACB892F","A-OTHER-7ACACB892F-05","correct_explanation","correct_explanation","d. 皮脂汚れがある場合は消毒液を直接作用させれば、事前の洗浄を省略できる。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-EFB1BB0ADE","A-OTHER-EFB1BB0ADE-01","wrong_choice","wrong_choice","【観点1】界面活性剤は酸化作用によって毛髪中のメラニンを分解することを主目的とする。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","492","香粧品成分の「香粧品化学：界面活性剤」と「香粧品化学：着色剤」に関する次の記述のうち、いずれの内容も正しいものはどれか。","1.【観点1】乳化とは、水相と油相の一方を他方へ細かく分散させ、安定な状態に近づけることである。
【観点2】製品中の微生物増殖を抑えることを主目的に用いられる。 | 2.【観点1】界面活性剤は酸化作用によって毛髪中のメラニンを分解することを主目的とする。
【観点2】製品や皮膚・毛髪に色を与える目的で用いられることがある。 | 3.【観点1】界面活性剤は酸化作用によって毛髪中のメラニンを分解することを主目的とする。
【観点2】製品中の微生物増殖を抑えることを主目的に用いられる。 | 4.【観点1】乳化とは、水相と油相の一方を他方へ細かく分散させ、安定な状態に近づけることである。
【観点2】製品や皮膚・毛髪に色を与える目的で用いられることがある。","4","【香粧品化学：界面活性剤】
・乳化とは、水相と油相の一方を他方へ細かく分散させ、安定な状態に近づけることである。 【香粧品化学：着色剤】
・製品や皮膚・毛髪に色を与える目的で用いられることがある。 対象、条件、作用又は手順を取り違えないように整理する。","医薬品医療機器等法・化粧品基準","https://laws.e-gov.go.jp/law/335AC0000000145","公式確認済み・問題上の意図的な誤答","修正不要","完全問題単位で誤答位置と正答番号を確認し、問題に記録された公的一次資料との対応を確認","","","問題集の完全問題単位を取得"
"A-OTHER-EFB1BB0ADE","A-OTHER-EFB1BB0ADE-02","wrong_choice","wrong_choice","【観点2】製品や皮膚・毛髪に色を与える目的で用いられることがある。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-ADE64977B3","A-OTHER-ADE64977B3-01","wrong_choice","wrong_choice","【観点1】界面活性剤は酸化作用によって毛髪中のメラニンを分解することを主目的とする。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","492","香粧品成分の「香粧品化学：界面活性剤」と「香粧品化学：着色剤」に関する次の記述のうち、いずれの内容も正しいものはどれか。","1.【観点1】乳化とは、水相と油相の一方を他方へ細かく分散させ、安定な状態に近づけることである。
【観点2】製品中の微生物増殖を抑えることを主目的に用いられる。 | 2.【観点1】界面活性剤は酸化作用によって毛髪中のメラニンを分解することを主目的とする。
【観点2】製品や皮膚・毛髪に色を与える目的で用いられることがある。 | 3.【観点1】界面活性剤は酸化作用によって毛髪中のメラニンを分解することを主目的とする。
【観点2】製品中の微生物増殖を抑えることを主目的に用いられる。 | 4.【観点1】乳化とは、水相と油相の一方を他方へ細かく分散させ、安定な状態に近づけることである。
【観点2】製品や皮膚・毛髪に色を与える目的で用いられることがある。","4","【香粧品化学：界面活性剤】
・乳化とは、水相と油相の一方を他方へ細かく分散させ、安定な状態に近づけることである。 【香粧品化学：着色剤】
・製品や皮膚・毛髪に色を与える目的で用いられることがある。 対象、条件、作用又は手順を取り違えないように整理する。","医薬品医療機器等法・化粧品基準","https://laws.e-gov.go.jp/law/335AC0000000145","公式確認済み・問題上の意図的な誤答","修正不要","完全問題単位で誤答位置と正答番号を確認し、問題に記録された公的一次資料との対応を確認","","","問題集の完全問題単位を取得"
"A-OTHER-ADE64977B3","A-OTHER-ADE64977B3-02","wrong_choice","wrong_choice","【観点2】製品中の微生物増殖を抑えることを主目的に用いられる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-3702D4CA68","A-OTHER-3702D4CA68-01","wrong_choice","correct_choice","【観点1】陰イオン界面活性剤は、洗浄力や泡立ちに関係し、シャンプー等に用いられる。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","495","香粧品成分の「香粧品化学：陰イオン界面活性剤」と「香粧品化学：酸・アルカリ」に関する次の記述のうち、いずれの内容も正しいものはどれか。","1.【観点1】陰イオン界面活性剤は、洗浄力や泡立ちに関係し、シャンプー等に用いられる。
【観点2】水溶液中の溶質の質量百分率を示す指標である。 | 2.【観点1】陽イオン界面活性剤はシャンプーの主洗浄成分として用いられ、毛髪への吸着性をもたない。
【観点2】水溶液の酸性・中性・アルカリ性の程度を示す指標である。 | 3.【観点1】陰イオン界面活性剤は、洗浄力や泡立ちに関係し、シャンプー等に用いられる。
【観点2】水溶液の酸性・中性・アルカリ性の程度を示す指標である。 | 4.【観点1】陽イオン界面活性剤はシャンプーの主洗浄成分として用いられ、毛髪への吸着性をもたない。
【観点2】水溶液中の溶質の質量百分率を示す指標である。","3","【香粧品化学：陰イオン界面活性剤】
・陰イオン界面活性剤は、洗浄力や泡立ちに関係し、シャンプー等に用いられる。 【香粧品化学：酸・アルカリ】
・水溶液の酸性・中性・アルカリ性の程度を示す指標である。 対象、条件、作用又は手順を取り違えないように整理する。","医薬品医療機器等法・化粧品基準","https://laws.e-gov.go.jp/law/335AC0000000145","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-3702D4CA68","A-OTHER-3702D4CA68-02","wrong_choice","wrong_choice","【観点2】水溶液中の溶質の質量百分率を示す指標である。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
